policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.1579747  -0.20480619 -0.08825163 ..., -0.106      -0.03400006 -0.016     ]","[-0.02862743 -0.13992254  0.22652387 ..., -0.137      -0.121      -0.069     ]","[ 0.06338313  0.10874696  0.18923872 ..., -0.127      -0.033       0.027     ]","[-0.17033487  0.01865895  0.10122734 ..., -0.14       -0.14800001 -0.028     ]","[-0.15388284  0.22958447  0.00859027 ..., -0.11799999 -0.17599998 -0.07      ]"
"[-0.1579747  -0.20680612 -0.08425166 ..., -0.11       -0.04200006 -0.016     ]","[-0.03162743 -0.13892255  0.22352389 ..., -0.138      -0.124      -0.07      ]","[ 0.06638312  0.10774696  0.18423873 ..., -0.128      -0.034       0.03      ]","[-0.17133487  0.01965894  0.10222733 ..., -0.139      -0.14900001 -0.029     ]","[-0.15388285  0.22958447  0.01059027 ..., -0.11399999 -0.17599998 -0.066     ]"
"[-0.15997469 -0.20880612 -0.08625166 ..., -0.112      -0.04400006 -0.016     ]","[-0.03362742 -0.14292254  0.23152388 ..., -0.144      -0.118      -0.076     ]","[ 0.06838312  0.11174696  0.18023873 ..., -0.128      -0.038       0.028     ]","[-0.16633488  0.01465895  0.10722733 ..., -0.14       -0.15000001
 -0.02600001]","[-0.15488284  0.22858445  0.01359028 ..., -0.10899999 -0.17299998 -0.063     ]"
"[-0.15797462 -0.20880613 -0.09225165 ..., -0.106      -0.04000006 -0.016     ]","[-0.02962743 -0.13892254  0.2315239  ..., -0.146      -0.12       -0.076     ]","[ 0.07238312  0.11774696  0.18223872 ..., -0.13       -0.044       0.026     ]","[-0.16433488  0.01265895  0.10922733 ..., -0.142      -0.15000001
 -0.02400001]","[-0.14988286  0.23158444  0.0085903  ..., -0.11199999 -0.16999998 -0.06      ]"
"[-0.15697462 -0.20780614 -0.09325165 ..., -0.105      -0.04100006 -0.015     ]","[-0.02862743 -0.13392254  0.2305239  ..., -0.145      -0.121      -0.079     ]","[ 0.07538311  0.11474696  0.18123872 ..., -0.135      -0.045       0.025     ]","[-0.16433488  0.01265895  0.11322732 ..., -0.15       -0.14600001
 -0.01600001]","[-0.15188286  0.23758444  0.0105903  ..., -0.11399999 -0.16799998 -0.058     ]"
"[-0.15197462 -0.21280613 -0.10025165 ..., -0.114      -0.04000006 -0.006     ]","[-0.02862743 -0.13792254  0.23052391 ..., -0.143      -0.123      -0.075     ]","[ 0.07838314  0.11374696  0.18623872 ..., -0.13       -0.042       0.03      ]","[-0.16533488  0.01365895  0.11422732 ..., -0.151      -0.14500001 -0.017     ]","[-0.14588286  0.23958444  0.00659031 ..., -0.11799999 -0.16399998 -0.064     ]"
"[-0.14997462 -0.21480613 -0.10225163 ..., -0.112      -0.04200006 -0.004     ]","[-0.02562743 -0.13492254  0.2335239  ..., -0.142      -0.126      -0.074     ]","[ 0.08038314  0.11374696  0.19023871 ..., -0.13       -0.038       0.032     ]","[-0.16833487  0.02265893  0.10922731 ..., -0.156      -0.14400001 -0.014     ]","[-0.14788286  0.23758444  0.00459031 ..., -0.11999999 -0.16199998 -0.062     ]"
"[-0.14297463 -0.21580613 -0.10125292 ..., -0.113      -0.04500006  0.001     ]","[-0.02262743 -0.13392254  0.23652389 ..., -0.145      -0.125      -0.073     ]","[ 0.07238314  0.11574695  0.18623873 ..., -0.126      -0.038       0.032     ]","[-0.16633491  0.02065893  0.10722731 ..., -0.154      -0.14200001 -0.016     ]","[-0.15688285  0.23058444 -0.00440969 ..., -0.12099999 -0.15499998 -0.061     ]"
"[ -1.39974641e-01  -2.18806122e-01  -1.04252912e-01 ...,  -1.16000002e-01
  -4.20000634e-02   2.31399636e-09]","[-0.02362744 -0.13092254  0.23752389 ..., -0.142      -0.13       -0.076     ]","[ 0.07338314  0.11274695  0.18523873 ..., -0.127      -0.037       0.031     ]","[-0.16533491  0.01965894  0.10422732 ..., -0.149      -0.13500001 -0.015     ]","[-0.15988283  0.23358444 -0.00140969 ..., -0.12399999 -0.15199998 -0.062     ]"
"[-0.13597465 -0.21480612 -0.10225291 ..., -0.12       -0.04200006 -0.002     ]","[-0.02462737 -0.12992255  0.24052389 ..., -0.143      -0.133      -0.077     ]","[ 0.07038314  0.11774694  0.18823873 ..., -0.132      -0.04        0.026     ]","[-0.16433491  0.02065888  0.10322731 ..., -0.148      -0.13800001 -0.012     ]","[-0.16188283  0.23558444  0.00059031 ..., -0.12599999 -0.14999998 -0.062     ]"
"[-0.13297465 -0.20980613 -0.10125291 ..., -0.115      -0.04500006  0.001     ]","[-0.02762736 -0.13092254  0.24152388 ..., -0.15       -0.136      -0.078     ]","[ 0.06838315  0.11974694  0.18823873 ..., -0.13       -0.04        0.026     ]","[-0.16433491  0.02065888  0.09722734 ..., -0.152      -0.14000001 -0.01      ]","[-0.16588282  0.23958443  0.0085903  ..., -0.13399999 -0.14399998 -0.056     ]"
"[-0.13197456 -0.20880613 -0.10025292 ..., -0.12       -0.04600006  0.002     ]","[-0.02962736 -0.13292254  0.23952388 ..., -0.152      -0.138      -0.08      ]","[ 0.06838313  0.11974694  0.19223873 ..., -0.124      -0.046       0.026     ]","[-0.1663349   0.01865898  0.09722734 ..., -0.154      -0.13800001 -0.006     ]","[-0.16688282  0.24058443  0.0115903  ..., -0.13299999 -0.14699998 -0.057     ]"
"[-0.13197455 -0.20880612 -0.10225292 ..., -0.118      -0.04600006  0.002     ]","[-0.02162737 -0.12892254  0.24952388 ..., -0.146      -0.138      -0.076     ]","[ 0.06938313  0.11874694  0.19323873 ..., -0.123      -0.047       0.027     ]","[-0.16333491  0.01965901  0.10022734 ..., -0.153      -0.14100001 -0.009     ]","[-0.17188281  0.24158443  0.0145903  ..., -0.13399999 -0.14599998 -0.058     ]"
"[-0.13597455 -0.20480612 -0.09825292 ..., -0.118      -0.05000006  0.006     ]","[-0.02062737 -0.12992254  0.25052388 ..., -0.147      -0.139      -0.075     ]","[ 0.07238313  0.12374694  0.19823872 ..., -0.126      -0.048       0.016     ]","[-0.1653349   0.02165901  0.09822734 ..., -0.151      -0.13900001 -0.005     ]","[-0.17388281  0.24158442  0.0145903  ..., -0.13399999 -0.14799998 -0.056     ]"
"[-0.13497455 -0.20380612 -0.09925292 ..., -0.113      -0.05500006  0.003     ]","[-0.02062735 -0.12792254  0.24852388 ..., -0.149      -0.14299999 -0.079     ]","[ 0.07038313  0.12174694  0.20023871 ..., -0.124      -0.046       0.014     ]","[-0.1683349   0.024659    0.09522734 ..., -0.154      -0.13600001 -0.006     ]","[-0.17388282  0.24158443  0.01059031 ..., -0.12999999 -0.15399998 -0.046     ]"
"[-0.14197454 -0.19880612 -0.09825292 ..., -0.108      -0.05800006  0.002     ]","[-0.02362734 -0.13292255  0.25152383 ..., -0.156      -0.15199999 -0.078     ]","[ 0.06938313  0.11274695  0.20123871 ..., -0.119      -0.045       0.009     ]","[-0.1683349   0.03065899  0.08722734 ..., -0.15       -0.14200001 -0.01      ]","[-0.17288282  0.24058443  0.00959031 ..., -0.12899999 -0.15499998 -0.045     ]"
"[-0.14197455 -0.20080612 -0.09825292 ..., -0.11       -0.05600006  0.002     ]","[-0.02162735 -0.13492253  0.25352382 ..., -0.158      -0.15399999 -0.076     ]","[ 0.07038313  0.11374694  0.20023872 ..., -0.118      -0.042       0.008     ]","[-0.16433491  0.02865899  0.08522734 ..., -0.15       -0.14200001 -0.012     ]","[-0.16788282  0.24358443  0.00859031 ..., -0.13599999 -0.16199998 -0.048     ]"
"[ -1.39974554e-01  -1.98806123e-01  -9.42528121e-02 ...,  -1.04000002e-01
  -5.40000626e-02   1.35613842e-09]","[-0.02462733 -0.13592253  0.25252385 ..., -0.161      -0.15299999 -0.077     ]","[ 0.07038313  0.11374694  0.19823872 ..., -0.118      -0.04        0.006     ]","[-0.16333491  0.02765899  0.08622733 ..., -0.149      -0.14700001 -0.013     ]","[-0.16588287  0.24758443  0.0125903  ..., -0.13399999 -0.16399998 -0.05      ]"
"[-0.14097455 -0.19980612 -0.09325281 ..., -0.105      -0.05500006 -0.001     ]","[-0.02162734 -0.14492253  0.25552386 ..., -0.17       -0.15199999 -0.078     ]","[ 0.06238313  0.11374696  0.20023873 ..., -0.116      -0.044       0.004     ]","[-0.16033491  0.02865899  0.08322733 ..., -0.15       -0.15200001 -0.014     ]","[-0.16688287  0.24658443  0.01359029 ..., -0.13499999 -0.16499998 -0.051     ]"
"[-0.13797455 -0.20080612 -0.09825281 ..., -0.104      -0.05600006 -0.004     ]","[-0.01962735 -0.14292253  0.25752385 ..., -0.168      -0.14999999 -0.08      ]","[ 0.06338313  0.11474696  0.20123873 ..., -0.117      -0.045       0.005     ]","[-0.16033491  0.02865899  0.08522731 ..., -0.154      -0.15000001 -0.014     ]","[-0.16988286  0.25158443  0.01859029 ..., -0.13399999 -0.16399998 -0.048     ]"
"[-0.13797446 -0.19680613 -0.10225281 ..., -0.1        -0.05800006 -0.004     ]","[-0.01662735 -0.14592253  0.26252385 ..., -0.163      -0.14699999 -0.087     ]","[ 0.06038312  0.10774697  0.19423873 ..., -0.114      -0.052       0.008     ]","[-0.15733492  0.02965901  0.08222735 ..., -0.153      -0.14500001 -0.009     ]","[-0.17388286  0.25758443  0.02059029 ..., -0.13199999 -0.16399998 -0.05      ]"
"[-0.13497446 -0.20180612 -0.10525281 ..., -0.099      -0.05900006 -0.001     ]","[-0.01562735 -0.14692252  0.26352384 ..., -0.166      -0.14399999 -0.086     ]","[ 0.06238296  0.10574697  0.19623872 ..., -0.116      -0.054       0.01      ]","[-0.15633492  0.03265899  0.08522735 ..., -0.156      -0.14800001 -0.01      ]","[-0.17488286  0.26058442  0.02159029 ..., -0.13499999 -0.16699998 -0.053     ]"
"[-0.12997446 -0.20880612 -0.10825281 ..., -0.096      -0.06000006 -0.008     ]","[-0.01362735 -0.15092252  0.2695238  ..., -0.166      -0.14799999 -0.086     ]","[ 0.05938297  0.10274697  0.2012387  ..., -0.125      -0.059       0.011     ]","[-0.15733492  0.03165899  0.08422735 ..., -0.157      -0.14900001 -0.009     ]","[-0.17288286  0.25658442  0.01759029 ..., -0.13099999 -0.16499998 -0.055     ]"
"[-0.12597446 -0.21280611 -0.10625281 ..., -0.096      -0.06400006 -0.012     ]","[-0.01562733 -0.14892253  0.26552382 ..., -0.168      -0.148      -0.09      ]","[ 0.06238296  0.10374697  0.19823871 ..., -0.126      -0.058       0.008     ]","[-0.15833492  0.03465877  0.08122735 ..., -0.154      -0.15200001 -0.006     ]","[-0.16988286  0.25558443  0.01659029 ..., -0.12799999 -0.16799998 -0.056     ]"
"[-0.11797448 -0.21280611 -0.11225281 ..., -0.098      -0.07000006 -0.008     ]","[-0.01362745 -0.14692255  0.26752379 ..., -0.17       -0.146      -0.092     ]","[ 0.06838296  0.10574696  0.20023873 ..., -0.126      -0.058       0.012     ]","[-0.15533494  0.04165876  0.08022735 ..., -0.151      -0.15100001 -0.009     ]","[-0.16988286  0.25358444  0.01459028 ..., -0.12399999 -0.16599998 -0.062     ]"
"[-0.11497448 -0.21180611 -0.11325281 ..., -0.099      -0.07300006 -0.007     ]","[-0.01162745 -0.14692255  0.26952378 ..., -0.168      -0.144      -0.092     ]","[ 0.06438302  0.10974694  0.20023873 ..., -0.13       -0.056       0.016     ]","[-0.15833494  0.03865877  0.07722735 ..., -0.154      -0.14800001 -0.01      ]","[-0.16788286  0.25558444  0.01859028 ..., -0.12799999 -0.16599998 -0.062     ]"
"[-0.10997448 -0.20680611 -0.10825281 ..., -0.1        -0.07400006 -0.008     ]","[-0.01362743 -0.14692258  0.27352374 ..., -0.164      -0.142      -0.09      ]","[ 0.06338302  0.10874694  0.20123873 ..., -0.131      -0.053       0.015     ]","[-0.15833492  0.03065882  0.07522735 ..., -0.16       -0.14400001 -0.012     ]","[-0.16488286  0.25458444  0.02159028 ..., -0.13099999 -0.16499998 -0.063     ]"
"[-0.10997448 -0.21080611 -0.11225281 ..., -0.104      -0.07000006 -0.012     ]","[-0.00962745 -0.14692258  0.27152374 ..., -0.158      -0.146      -0.088     ]","[ 0.05838302  0.10974694  0.19623874 ..., -0.132      -0.054       0.02      ]","[-0.16033492  0.03465878  0.07322736 ..., -0.158      -0.14800001 -0.01      ]","[-0.16288287  0.25858443  0.02359027 ..., -0.13099999 -0.16699998 -0.067     ]"
"[-0.10897449 -0.21780611 -0.11925281 ..., -0.107      -0.06500006 -0.013     ]","[-0.01062743 -0.14592259  0.26852375 ..., -0.159      -0.149      -0.089     ]","[ 0.05838302  0.11174697  0.1962387  ..., -0.132      -0.056       0.024     ]","[-0.15733492  0.02965879  0.07622735 ..., -0.151      -0.15100001 -0.007     ]","[-0.16188287  0.26158443  0.02459027 ..., -0.12799999 -0.16999998 -0.068     ]"
"[-0.1039745  -0.21280611 -0.11425282 ..., -0.102      -0.06600006 -0.018     ]","[-0.00662756 -0.14792258  0.26852377 ..., -0.159      -0.145      -0.089     ]","[ 0.05738302  0.11274696  0.19523872 ..., -0.135      -0.053       0.025     ]","[-0.15333492  0.03165878  0.07622735 ..., -0.153      -0.15500001 -0.011     ]","[-0.16388285  0.25758443  0.02059027 ..., -0.13399999 -0.16999998 -0.064     ]"
"[-0.10197451 -0.20880611 -0.11425282 ..., -0.098      -0.06800006 -0.012     ]","[-0.00162756 -0.15292258  0.27152377 ..., -0.164      -0.15       -0.092     ]","[ 0.05238302  0.10974696  0.19423872 ..., -0.14       -0.052       0.02      ]","[-0.15433492  0.03465875  0.07522735 ..., -0.15       -0.15800001 -0.008     ]","[-0.16288285  0.25458443  0.01559027 ..., -0.13699999 -0.17099998 -0.061     ]"
"[-0.1059745  -0.21080611 -0.11825282 ..., -0.1        -0.07200006 -0.006     ]","[ 0.00437244 -0.15492259  0.27552376 ..., -0.168      -0.154      -0.094     ]","[ 0.05238302  0.10774696  0.19423872 ..., -0.14       -0.052       0.016     ]","[-0.15333492  0.03565875  0.07622732 ..., -0.149      -0.15900001 -0.007     ]","[-0.16588285  0.25958443  0.02059027 ..., -0.13799999 -0.16999998 -0.062     ]"
"[-0.1079745  -0.2108061  -0.1182528  ..., -0.098      -0.07400006 -0.004     ]","[ 0.00437242 -0.16092259  0.27752375 ..., -0.172      -0.158      -0.098     ]","[ 0.05438301  0.11174695  0.19623872 ..., -0.138      -0.056       0.012     ]","[-0.15033492  0.03465878  0.0792273  ..., -0.148      -0.16200001 -0.008     ]","[-0.16488285  0.26258442  0.0195903  ..., -0.13899999 -0.16699998 -0.059     ]"
"[-0.1019745  -0.20880614 -0.11225281 ..., -0.098      -0.07400006 -0.002     ]","[ 0.00337242 -0.1619226   0.27452376 ..., -0.175      -0.157      -0.103     ]","[ 0.05238301  0.10774696  0.19423873 ..., -0.136      -0.052       0.014     ]","[-0.1543349   0.03865877  0.07922744 ..., -0.156      -0.17000001 -0.012     ]","[-0.16588285  0.26158442  0.0225903  ..., -0.13999999 -0.16799998 -0.058     ]"
"[-0.10297449 -0.20980614 -0.11325281 ..., -0.099      -0.07300006 -0.003     ]","[-0.00262757 -0.1599226   0.27452379 ..., -0.175      -0.155      -0.103     ]","[ 0.05138301  0.10874696  0.19523872 ..., -0.135      -0.053       0.017     ]","[-0.1533349   0.03965877  0.07822744 ..., -0.157      -0.17100001 -0.013     ]","[-0.16788284  0.26358442  0.0245903  ..., -0.14199999 -0.16999998 -0.056     ]"
"[ -1.03974503e-01  -2.18806117e-01  -1.10252811e-01 ...,  -1.00000002e-01
  -7.60000629e-02  -3.17362490e-09]","[-0.00562756 -0.1609226   0.27352379 ..., -0.172      -0.158      -0.106     ]","[ 0.05638301  0.10774696  0.20023872 ..., -0.138      -0.05        0.022     ]","[-0.1583349   0.04465876  0.07122745 ..., -0.16       -0.18200001 -0.008     ]","[-0.17488283  0.27058442  0.0295903  ..., -0.14499999 -0.17699998 -0.053     ]"
"[-0.10197451 -0.21680612 -0.10825281 ..., -0.102      -0.07800006 -0.002     ]","[-0.00962756 -0.1589226   0.26952379 ..., -0.166      -0.156      -0.104     ]","[ 0.06038301  0.10374696  0.20023874 ..., -0.136      -0.048       0.024     ]","[-0.1563349   0.04665876  0.07322744 ..., -0.158      -0.18000001 -0.006     ]","[-0.17188283  0.27158442  0.0305903  ..., -0.14799999 -0.17399998 -0.052     ]"
"[-0.09697485 -0.21180612 -0.10325281 ..., -0.107      -0.07900006 -0.009     ]","[-0.00562757 -0.1549226   0.27152379 ..., -0.164      -0.152      -0.106     ]","[ 0.05638302  0.10574696  0.19823875 ..., -0.138      -0.046       0.018     ]","[-0.1533349   0.04965899  0.07022745 ..., -0.155      -0.17500001 -0.001     ]","[-0.16588283  0.26558442  0.03459029 ..., -0.14599999 -0.17599998 -0.052     ]"
"[-0.09397486 -0.21480612 -0.10225282 ..., -0.11       -0.08200006 -0.012     ]","[-0.00262757 -0.1519226   0.27252379 ..., -0.165      -0.151      -0.101     ]","[ 0.05338302  0.11074696  0.19723875 ..., -0.139      -0.049       0.015     ]","[-0.1503349   0.05065899  0.06922745 ..., -0.154      -0.17800001 -0.004     ]","[-0.16388283  0.26358442  0.03259029 ..., -0.14799999 -0.17999998 -0.054     ]"
"[-0.08797486 -0.21480611 -0.09625287 ..., -0.11       -0.08600006 -0.02      ]","[ 0.00237243 -0.14492261  0.27952378 ..., -0.17       -0.152      -0.106     ]","[ 0.05038303  0.11174695  0.19623875 ..., -0.144      -0.046       0.012     ]","[-0.1493349   0.05565898  0.06622745 ..., -0.151      -0.17500001 -0.009     ]","[-0.15888284  0.25658443  0.03159029 ..., -0.15099999 -0.18499998 -0.057     ]"
"[-0.09197478 -0.21680611 -0.09425287 ..., -0.106      -0.08200006 -0.018     ]","[ 0.00637242 -0.1429226   0.28352378 ..., -0.17       -0.152      -0.108     ]","[ 0.04938303  0.11074695  0.19523876 ..., -0.143      -0.045       0.009     ]","[-0.1483349   0.05265898  0.06722745 ..., -0.154      -0.17800001 -0.008     ]","[-0.16288283  0.25258443  0.03159028 ..., -0.15099999 -0.18499998 -0.061     ]"
"[-0.08897478 -0.21580605 -0.08925288 ..., -0.099      -0.07500006 -0.015     ]","[ 0.00437243 -0.1449226   0.28352378 ..., -0.174      -0.146      -0.112     ]","[ 0.05038303  0.10974695  0.19223877 ..., -0.144      -0.042       0.008     ]","[-0.1443349   0.05265898  0.07122745 ..., -0.148      -0.17800001 -0.014     ]","[-0.16188284  0.25158443  0.03059027 ..., -0.15399999 -0.18799998 -0.058     ]"
"[-0.08597503 -0.218806   -0.09225288 ..., -0.098      -0.07400006 -0.02      ]","[ 0.00837242 -0.1409226   0.28752364 ..., -0.174      -0.144      -0.112     ]","[ 0.04538303  0.10674696  0.18523879 ..., -0.143      -0.037       0.003     ]","[-0.1493349   0.05365898  0.07022745 ..., -0.147      -0.17900001 -0.017     ]","[-0.16588278  0.24758443  0.02459028 ..., -0.15399999 -0.19399998 -0.058     ]"
"[-0.08797503 -0.22080601 -0.09825287 ..., -0.1        -0.07200006 -0.026     ]","[ 0.00937265 -0.13392261  0.29052363 ..., -0.177      -0.147      -0.111     ]","[  5.03829991e-02   1.05746955e-01   1.90238788e-01 ...,  -1.45999999e-01
  -3.99999975e-02  -1.51660376e-09]","[-0.1503349   0.05665898  0.06722745 ..., -0.148      -0.18000001 -0.02      ]","[-0.16888278  0.24458443  0.02359028 ..., -0.15699999 -0.19499998 -0.055     ]"
"[-0.08397503 -0.21880601 -0.09225288 ..., -0.098      -0.07200006 -0.024     ]","[ 0.01137265 -0.13792261  0.29452362 ..., -0.173      -0.145      -0.111     ]","[ 0.054383    0.10574695  0.19423879 ..., -0.152      -0.044      -0.004     ]","[-0.1483349   0.05865897  0.06922745 ..., -0.146      -0.18200001 -0.022     ]","[-0.17188277  0.24758443  0.02659028 ..., -0.15599999 -0.19799998 -0.052     ]"
"[-0.08097507 -0.21780602 -0.09125287 ..., -0.095      -0.07500006 -0.023     ]","[ 0.00837265 -0.13892261  0.29152363 ..., -0.176      -0.148      -0.108     ]","[ 0.050383    0.11174695  0.19023878 ..., -0.148      -0.04       -0.004     ]","[-0.1453349   0.06365897  0.06822745 ..., -0.143      -0.18700001 -0.027     ]","[-0.17188278  0.25158443  0.03059027 ..., -0.15599999 -0.20199998 -0.048     ]"
"[-0.07797507 -0.22280601 -0.09025286 ..., -0.1        -0.07400006 -0.018     ]","[ 0.00237269 -0.13892261  0.29152364 ..., -0.178      -0.15       -0.108     ]","[ 0.05138299  0.11474695  0.18923879 ..., -0.147      -0.041      -0.001     ]","[-0.1483349   0.06065899  0.06922743 ..., -0.14       -0.19000001 -0.03      ]","[-0.17388276  0.25358443  0.02859028 ..., -0.15999999 -0.19799998 -0.042     ]"
"[-0.07597507 -0.22480601 -0.09025286 ..., -0.104      -0.07400006 -0.014     ]","[-0.0006273  -0.14192261  0.29052369 ..., -0.175      -0.151      -0.111     ]","[ 0.05238298  0.11374695  0.19423878 ..., -0.15       -0.038      -0.004     ]","[-0.1483349   0.06065898  0.06922743 ..., -0.132      -0.19200001 -0.03      ]","[-0.17588276  0.25358444  0.02459029 ..., -0.16399999 -0.19999998 -0.038     ]"
"[-0.06997508 -0.23280598 -0.09025285 ..., -0.112      -0.08000006 -0.016     ]","[-0.00362729 -0.13892261  0.28752369 ..., -0.172      -0.152      -0.112     ]","[ 0.05238298  0.11374695  0.19423878 ..., -0.15       -0.036      -0.004     ]","[-0.1463349   0.06465896  0.06522743 ..., -0.136      -0.19600001 -0.026     ]","[-0.18088276  0.25258444  0.01959029 ..., -0.16699999 -0.19899998 -0.039     ]"
"[-0.070975   -0.23580598 -0.09125285 ..., -0.113      -0.08300006 -0.017     ]","[-0.00162731 -0.14092261  0.28952369 ..., -0.17       -0.154      -0.114     ]","[ 0.04838298  0.11774695  0.18823879 ..., -0.15       -0.028      -0.008     ]","[-0.14133491  0.06565895  0.06422742 ..., -0.135      -0.19700001 -0.023     ]","[-0.18388276  0.24958445  0.01659031 ..., -0.16799999 -0.19799998 -0.044     ]"
"[-0.075975   -0.228806   -0.08625285 ..., -0.116      -0.07400006 -0.01      ]","[-0.0046273  -0.14192261  0.2885237  ..., -0.167      -0.155      -0.115     ]","[ 0.04538299  0.11874695  0.19123879 ..., -0.153      -0.025      -0.007     ]","[-0.1403349   0.06465896  0.06922742 ..., -0.136      -0.19800001 -0.026     ]","[-0.18588276  0.25158444  0.01459031 ..., -0.16799999 -0.19999998 -0.048     ]"
"[-0.077975   -0.22680601 -0.08625285 ..., -0.116      -0.07400006 -0.008     ]","[-0.0076273  -0.13892261  0.29152354 ..., -0.16       -0.15       -0.118     ]","[ 0.05038298  0.12574695  0.19423878 ..., -0.148      -0.022      -0.01      ]","[-0.1403349   0.05865896  0.06922742 ..., -0.138      -0.19800001 -0.03      ]","[-0.18188276  0.25758443  0.01659035 ..., -0.16199999 -0.20599998 -0.044     ]"
"[-0.07897499 -0.22780601 -0.08725285 ..., -0.115      -0.07700006 -0.007     ]","[-0.0096273  -0.13692279  0.28952354 ..., -0.162      -0.152      -0.12      ]","[ 0.05238298  0.12774694  0.19423878 ..., -0.148      -0.022      -0.01      ]","[-0.1383349   0.06265896  0.06322743 ..., -0.144      -0.20200001 -0.036     ]","[-0.18188276  0.25758444  0.01859035 ..., -0.16199999 -0.20599998 -0.046     ]"
"[-0.06997499 -0.234806   -0.09225285 ..., -0.122      -0.08400006 -0.002     ]","[-0.01062731 -0.1339228   0.28852353 ..., -0.165      -0.155      -0.125     ]","[ 0.05638298  0.13174694  0.19623878 ..., -0.148      -0.022      -0.018     ]","[-0.1363349   0.06065896  0.06322743 ..., -0.148      -0.20400001 -0.038     ]","[-0.17588279  0.26758443  0.01259039 ..., -0.16399999 -0.21399998 -0.054     ]"
"[-0.06797499 -0.236806   -0.09025285 ..., -0.124      -0.08600006 -0.002     ]","[-0.0136273  -0.1309228   0.28752353 ..., -0.168      -0.158      -0.128     ]","[ 0.05538298  0.13274694  0.19723878 ..., -0.147      -0.021      -0.019     ]","[-0.1423349   0.05865896  0.05722743 ..., -0.154      -0.20000001 -0.044     ]","[-0.17688279  0.26858443  0.01359039 ..., -0.16499999 -0.21499998 -0.055     ]"
"[-0.07597497 -0.23080603 -0.09825285 ..., -0.134      -0.08600006 -0.006     ]","[-0.01562729 -0.1289228   0.27952354 ..., -0.17       -0.164      -0.134     ]","[ 0.05638298  0.13574694  0.19423877 ..., -0.148      -0.026      -0.022     ]","[-0.1433349   0.05965896  0.05622743 ..., -0.155      -0.20100001 -0.043     ]","[-0.17188278  0.26758443  0.00859041 ..., -0.16799999 -0.21799998 -0.06      ]"
"[-0.07497497 -0.22980603 -0.09925285 ..., -0.135      -0.08700006 -0.007     ]","[-0.01962728 -0.1309228   0.2795235  ..., -0.166      -0.166      -0.132     ]","[ 0.05438298  0.13774694  0.19623876 ..., -0.15       -0.02799976 -0.024     ]","[-0.1403349   0.06265896  0.05322743 ..., -0.158      -0.20800001
 -0.03800001]","[-0.17588278  0.26958443  0.01059041 ..., -0.17199999 -0.21599998 -0.064     ]"
"[ -8.19749639e-02  -2.28806029e-01  -9.62528527e-02 ...,  -1.44000002e-01
  -8.80000638e-02  -3.06024860e-09]","[-0.01962729 -0.1309228   0.27752351 ..., -0.166      -0.17       -0.128     ]","[ 0.05438298  0.13774694  0.20023876 ..., -0.152      -0.02599976 -0.022     ]","[-0.1413349   0.06365896  0.05222743 ..., -0.159      -0.20900001
 -0.03900001]","[-0.18088279  0.27458443  0.01359041 ..., -0.17299999 -0.21499998 -0.067     ]"
"[-0.07997498 -0.23080598 -0.09825285 ..., -0.146      -0.09000006 -0.002     ]","[-0.0156273  -0.12692279  0.27352343 ..., -0.168      -0.166      -0.13      ]","[ 0.04838299  0.14374694  0.19623877 ..., -0.15       -0.02599976 -0.02      ]","[-0.14033486  0.05665896  0.04922743 ..., -0.164      -0.21400001
 -0.03600001]","[-0.17788279  0.2735844   0.0185904  ..., -0.16999999 -0.21799998 -0.064     ]"
"[-0.07897498 -0.23180598 -0.09925285 ..., -0.149      -0.08700006 -0.003     ]","[-0.0126273  -0.12592279  0.27252343 ..., -0.171      -0.165      -0.129     ]","[ 0.04938292  0.14674694  0.19723877 ..., -0.149      -0.02499976 -0.015     ]","[-0.13833486  0.05865896  0.05122743 ..., -0.166      -0.21600001
 -0.03400001]","[-0.17688279  0.2725844   0.0195904  ..., -0.17099999 -0.21899998 -0.065     ]"
"[-0.083975   -0.22680598 -0.1082518  ..., -0.156      -0.08000006 -0.01      ]","[-0.00562732 -0.12292279  0.26952343 ..., -0.17       -0.172      -0.138     ]","[ 0.05038292  0.14374694  0.19823877 ..., -0.154      -0.02199976 -0.02      ]","[-0.14033486  0.05865896  0.05122743 ..., -0.164      -0.21600001
 -0.03200001]","[-0.179883    0.2755844   0.0285904  ..., -0.17799999 -0.21999998 -0.064     ]"
"[-0.082975   -0.22580599 -0.1092518  ..., -0.157      -0.07900006 -0.009     ]","[-0.00362732 -0.12292279  0.26752344 ..., -0.172      -0.172      -0.138     ]","[ 0.05438292  0.14174694  0.20023877 ..., -0.154      -0.02199976 -0.024     ]","[-0.14233486  0.05665896  0.05322743 ..., -0.162      -0.22000001
 -0.03000001]","[-0.177883    0.27358441  0.0265904  ..., -0.17999999 -0.22199998 -0.066     ]"
"[-0.07997497 -0.22280599 -0.11225177 ..., -0.164      -0.08800006 -0.02      ]","[-0.00162733 -0.12492279  0.26352345 ..., -0.174      -0.176      -0.14      ]","[ 0.05238292  0.13774695  0.19623877 ..., -0.158      -0.02399976 -0.03      ]","[-0.14633485  0.06065896  0.04922743 ..., -0.164      -0.21800001
 -0.03000001]","[-0.17388302  0.27358441  0.0245904  ..., -0.18199999 -0.22399998 -0.072     ]"
